"Format","AiM CSV File"
"Session","BiraKartVar2"
"Vehicle","KR"
"Racer","Ava"
"Championship","Iame Rd 2"
"Comment",""
"Date","Sunday, March 29, 2026"
"Time","8:15 AM"
"Sample Rate","20"
"Duration","635.994"
"Segment","Session"
"Beacon Markers","61.559","122.531","182.128","242.14","301.395","360.361","419.597","480.107","539.842","598.979","635.994"
"Segment Times","1:01.559","1:00.972","0:59.597","1:00.012","0:59.255","0:58.966","0:59.236","1:00.510","0:59.735","0:59.137","0:37.015"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","m"

"95.500","41.7481","16","1.2056","-0.0525","0.7201","75.5442","58.6891","78.8138","550.0000","0.5796","11.3214","12.92244443","101.00852189","7252.6001","1667.6876"
"95.550","41.4606","16","1.1955","-0.1061","0.8394","78.0863","58.4121","78.8985","550.0000","0.6120","11.2968","12.92244526","101.00852706","7146.5498","1668.2651"
"95.600","40.9684","16","1.1446","-0.1399","0.8604","81.2943","56.2443","78.9049","550.0000","0.6120","11.5928","12.92244565","101.00853229","6845.7002","1668.8381"
"95.650","40.6090","16","1.1110","-0.1220","0.8650","84.5359","54.9829","78.9111","550.0000","0.6426","11.7548","12.92244587","101.00853754","6783.3999","1669.4042"
"95.700","40.3790","16","1.0566","-0.0743","0.8298","87.4857","52.6053","78.8757","550.0000","0.6444","12.2165","12.92244576","101.00854288","6982.3501","1669.9666"
"95.750","40.1507","16","0.9804","0.0135","0.8196","89.8022","48.9817","78.8574","550.0000","0.6120","13.0461","12.92244545","101.00854827","6960.3999","1670.5258"
"95.800","40.2577","16","0.8843","0.1150","0.8068","92.2957","44.1713","78.8538","550.0000","0.5904","14.5054","12.92244500","101.00855348","6871.1001","1671.0840"
"95.850","40.9000","16","0.7865","0.2156","0.8313","94.3139","39.0973","78.8729","550.0000","0.5760","16.6493","12.92244438","101.00855890","6873.7998","1671.6482"
"95.900","41.7282","16","0.7265","0.2604","0.8475","95.6458","35.7890","78.9038","550.0000","0.5004","18.5567","12.92244364","101.00856443","6922.7002","1672.2217"
"95.950","41.9347","16","0.6656","0.2717","0.8030","96.5918","32.4364","78.8918","550.0000","0.4680","20.5760","12.92244290","101.00856990","7005.3501","1672.8020"
"96.000","42.3877","16","0.6235","0.2455","0.8173","98.0306","30.0453","78.8936","550.0000","0.4680","22.4535","12.92244197","101.00857537","7068.8501","1673.3873"
"96.050","42.9640","16","0.6523","0.2062","0.8139","99.6295","31.1212","78.9169","550.0000","0.4680","21.9719","12.92244091","101.00858092","7217.1001","1673.9801"
"96.100","43.1035","16","0.7295","0.1487","0.7771","101.6641","34.5260","78.8770","550.0000","0.4320","19.8695","12.92243952","101.00858645","7046.5498","1674.5779"
"96.150","43.3841","16","0.8079","0.0876","0.6972","104.0697","38.0343","78.8255","550.0000","0.4320","18.1541","12.92243780","101.00859195","6934.5498","1675.1786"
"96.200","43.1845","16","0.8554","0.0527","0.7068","106.0778","40.1495","78.8176","550.0000","0.4104","17.1186","12.92243614","101.00859723","7081.7998","1675.7798"
"96.250","42.8486","16","0.8694","0.0394","0.6683","108.2909","40.7420","78.8222","550.0000","0.4266","16.7384","12.92243427","101.00860226","7135.5498","1676.3772"
"96.300","42.9324","16","0.8739","0.0646","0.6375","110.1115","40.9087","78.7809","550.0000","0.3996","16.7028","12.92243227","101.00860750","7140.7002","1676.9736"
"96.350","43.4448","16","0.8206","0.1096","0.6676","112.0677","38.3197","78.8120","550.0000","0.4320","18.0442","12.92243004","101.00861259","7141.9502","1677.5737"
"96.400","43.6730","16","0.7387","0.1261","0.6932","113.5658","34.3544","78.8355","550.0000","0.4104","20.2326","12.92242773","101.00861755","7162.7998","1678.1785"
"96.450","43.8471","16","0.6584","0.1153","0.6434","115.1328","30.4691","78.8143","550.0000","0.3960","22.9035","12.92242518","101.00862260","7176.8999","1678.7864"
"96.500","44.1568","16","0.5866","0.1743","0.5854","116.3278","27.0266","78.7991","550.0000","0.3960","26.0032","12.92242264","101.00862777","7247.2002","1679.3979"
"96.550","44.7459","16","0.5255","0.2157","0.6346","117.4102","24.0411","78.8408","550.0000","0.3960","29.6224","12.92241996","101.00863278","7297.5498","1680.0155"
"96.600","45.0984","16","0.4790","0.2231","0.7203","118.5184","21.7274","78.8992","544.0000","0.3960","33.0350","12.92241723","101.00863772","7407.1499","1680.6389"
"96.650","45.1453","16","0.4454","0.2270","0.7382","119.8753","20.0317","78.9202","540.0000","0.3960","35.8688","12.92241425","101.00864260","7411.6001","1681.2660"
"96.700","45.4226","16","0.3801","0.1804","0.6995","120.9079","16.9476","78.9157","540.0000","0.3960","42.6564","12.92241124","101.00864753","7450.5498","1681.8953"
"96.750","45.7558","16","0.3041","0.1571","0.7177","121.4934","13.4704","78.9207","540.0000","0.3960","54.0612","12.92240819","101.00865255","7508.2500","1682.5283"
"96.800","46.2758","16","0.2204","0.1564","0.6834","121.8997","9.7044","78.9144","540.0000","0.3960","75.8938","12.92240507","101.00865770","7547.4502","1683.1670"
"96.850","46.6931","16","0.1229","0.1511","0.7265","122.1480","5.3807","78.9356","540.0000","0.3960","138.1124","12.92240190","101.00866276","7597.7500","1683.8130"
"96.900","46.8013","16","-0.0020","0.1091","0.7541","122.1558","-0.0862","78.9655","540.0000","0.3960","8642.8633","12.92239881","101.00866773","7545.0000","1684.4617"
"96.950","46.5099","16","-0.1220","0.0580","0.7725","122.0314","-5.2838","78.9805","540.0000","0.3960","140.0933","12.92239576","101.00867277","7583.1499","1685.1093"
"97.000","46.7646","16","-0.2566","0.0174","0.7614","121.4358","-11.0988","78.9782","540.0000","0.3960","67.0594","12.92239275","101.00867798","7581.5000","1685.7571"
"97.050","46.9204","16","-0.3709","0.0007","0.7473","120.6086","-16.0346","78.9682","540.0000","0.3960","46.5718","12.92238984","101.00868334","7644.7500","1686.4077"
"97.100","46.9033","16","-0.4766","0.0132","0.7948","119.4841","-20.6040","79.0094","540.0000","0.3960","36.2302","12.92238704","101.00868847","7577.7998","1687.0593"
"97.150","46.9190","16","-0.5638","0.0124","0.7824","118.5617","-24.3681","79.0161","540.0000","0.4086","30.6441","12.92238426","101.00869385","7580.1499","1687.7109"
"97.200","46.6695","16","-0.6635","0.0201","0.8227","117.0208","-28.6700","79.0322","540.0000","0.4320","25.9075","12.92238185","101.00869923","7639.2002","1688.3610"
"97.250","46.6599","16","-0.7524","0.0591","0.7715","115.2925","-32.4953","79.0088","540.0000","0.4320","22.8530","12.92237950","101.00870476","7767.8501","1689.0092"
"97.300","46.9419","16","-0.8070","0.1261","0.7431","113.6757","-34.7770","78.9856","540.0000","0.4320","21.4827","12.92237724","101.00871053","7830.7998","1689.6593"
"97.350","47.3131","16","-0.8285","0.1636","0.7430","111.9687","-35.5411","78.9936","540.0000","0.4320","21.1870","12.92237525","101.00871625","7935.6001","1690.3138"
"97.400","47.9025","16","-0.8517","0.1669","0.7296","110.2605","-36.3242","78.9934","540.0000","0.4320","20.9885","12.92237328","101.00872215","7944.8501","1690.9747"
"97.450","48.3584","16","-0.8784","0.1629","0.7096","108.1349","-37.2463","78.9816","540.0000","0.4320","20.6637","12.92237157","101.00872823","8020.9502","1691.6433"
"97.500","48.3233","16","-0.9211","0.1982","0.6758","106.0155","-38.8360","78.9703","540.0000","0.4320","19.8035","12.92237019","101.00873422","7999.8501","1692.3142"
"97.550","48.3108","16","-0.9533","0.2190","0.6661","104.1552","-39.9196","78.9609","540.0000","0.4320","19.2610","12.92236893","101.00874034","8122.5498","1692.9851"
"97.600","49.0040","16","-0.9850","0.2259","0.6605","102.5113","-40.9365","78.9761","540.0000","0.4536","19.0520","12.92236779","101.00874660","8084.5000","1693.6610"
"97.650","49.3549","16","-0.9967","0.2167","0.6717","100.6104","-41.1071","78.9995","540.0000","0.4680","19.1088","12.92236697","101.00875286","8266.2500","1694.3442"
"97.700","49.4495","16","-1.0480","0.1894","0.6908","98.2900","-42.9158","79.0132","540.0000","0.4680","18.3385","12.92236637","101.00875905","8237.5498","1695.0303"
"97.750","49.7237","16","-1.0865","0.1757","0.6743","95.7275","-44.2246","79.0090","540.0000","0.4806","17.8945","12.92236606","101.00876542","8359.5498","1695.7190"
"97.800","50.3653","16","-1.0854","0.1824","0.6605","93.4010","-43.9305","79.0164","540.0000","0.5040","18.2468","12.92236598","101.00877191","8444.0996","1696.4139"
"97.850","50.8251","16","-1.1128","0.1785","0.6516","91.2818","-44.7738","79.0194","540.0000","0.5040","18.0665","12.92236617","101.00877849","8540.1504","1697.1169"
"97.900","51.0538","16","-1.1532","0.1769","0.6290","89.2366","-46.1426","79.0202","540.0000","0.4716","17.6095","12.92236652","101.00878497","8541.3496","1697.8242"
"97.950","51.0758","16","-1.1593","0.1730","0.5866","87.0739","-46.1301","79.0024","540.0000","0.5040","17.6218","12.92236720","101.00879145","8582.9004","1698.5333"
"98.000","50.9621","16","-1.1610","0.1529","0.5840","84.6182","-45.9544","79.0010","540.0000","0.5040","17.6498","12.92236813","101.00879783","8562.8496","1699.2419"
"98.050","51.2562","15","-1.1491","0.1149","0.5786","82.1551","-45.2762","79.0020","540.0000","0.5040","18.0176","12.92236941","101.00880422","8668.9004","1699.9517"
"98.100","51.4144","15","-1.1371","0.0884","0.5801","79.8347","-44.6569","79.0240","540.0000","0.5040","18.3238","12.92237087","101.00881049","8653.0996","1700.6646"
"98.150","51.6933","15","-1.1733","-0.0019","0.5656","77.7654","-45.9890","79.0130","540.0000","0.5040","17.8896","12.92237267","101.00881693","8679.5498","1701.3807"
"98.200","51.7077","15","-1.2299","-0.0550","0.5767","75.1960","-48.2594","79.0259","540.0000","0.5256","17.0527","12.92237483","101.00882317","8367.2500","1702.0989"
"98.250","51.6038","16","-1.2733","-0.0574","0.5922","72.8541","-50.0910","79.0471","540.0000","0.5094","16.3962","12.92237710","101.00882914","8228.0498","1702.8162"
"98.300","51.2977","15","-1.2822","-0.0830","0.5702","70.9982","-50.5833","79.0247","540.0000","0.5040","16.1403","12.92237949","101.00883522","8262.8496","1703.5303"
"98.350","50.8049","15","-1.2963","-0.1489","0.5463","68.1330","-51.3476","79.0119","540.0000","0.5292","15.7473","12.92238239","101.00884088","8146.6499","1704.2394"
"98.400","50.1914","15","-1.3189","-0.1990","0.5397","64.6990","-52.5633","79.0126","540.0000","0.5976","15.1973","12.92238563","101.00884618","8122.1499","1704.9412"
"98.450","49.7426","15","-1.3376","-0.2297","0.5580","61.9521","-53.7329","79.0367","540.0000","0.5814","14.7336","12.92238894","101.00885145","8074.4502","1705.6349"
"98.500","49.5240","15","-1.3735","-0.2301","0.5781","59.4482","-55.6732","79.0552","540.0000","0.5724","14.1576","12.92239247","101.00885654","7968.2998","1706.3243"
"98.550","49.5134","15","-1.3463","-0.1871","0.5657","57.1211","-55.0613","79.0688","540.0000","0.5274","14.3119","12.92239614","101.00886166","7935.1001","1707.0122"
"98.600","49.3062","15","-1.2942","-0.1227","0.5546","54.5797","-53.3202","79.0632","540.0000","0.5256","14.7173","12.92240003","101.00886648","7852.1001","1707.6989"
"98.650","48.3615","15","-1.2139","-0.0492","0.5547","51.6740","-50.2667","79.0697","540.0000","0.5706","15.3123","12.92240408","101.00887087","8071.7500","1708.3772"
"98.700","48.2260","15","-1.1792","0.0220","0.6017","48.9822","-48.9452","79.1006","540.0000","0.6084","15.6816","12.92240831","101.00887521","8084.5498","1709.0491"
"98.750","48.7348","15","-1.1457","0.0574","0.6252","46.7528","-47.5435","79.1443","540.0000","0.5634","16.3143","12.92241277","101.00887940","8159.3999","1709.7227"
"98.800","48.9202","15","-1.1018","0.0765","0.6579","44.5881","-45.6520","79.1742","540.0000","0.5400","17.0549","12.92241740","101.00888349","8152.3501","1710.4006"
"98.850","49.1766","14","-1.1218","0.1086","0.6836","42.2155","-46.3794","79.1969","540.0000","0.5094","16.8754","12.92242219","101.00888738","8243.6504","1711.0819"
"98.900","49.4549","15","-1.1583","0.1596","0.6282","40.2114","-47.7267","79.1716","540.0000","0.4680","16.4918","12.92242721","101.00889127","8369.9004","1711.7670"
"98.950","49.7630","15","-1.1427","0.1751","0.5999","38.0531","-46.8453","79.1666","540.0000","0.4680","16.9068","12.92243230","101.00889489","8363.2500","1712.4559"
"99.000","50.0053","15","-1.1225","0.2015","0.5649","35.3870","-45.7556","79.1524","540.0000","0.4896","17.3937","12.92243767","101.00889821","8416.9004","1713.1487"
"99.050","49.9780","15","-1.1245","0.1852","0.6003","32.6161","-45.5343","79.1798","540.0000","0.5652","17.4687","12.92244318","101.00890122","8464.7998","1713.8433"
"99.100","50.1591","15","-1.1673","0.1156","0.6126","30.1356","-47.0007","79.2018","540.0000","0.5724","16.9850","12.92244882","101.00890401","8595.3496","1714.5387"
"99.150","50.2568","15","-1.2193","0.0142","0.6136","28.1886","-48.9565","79.2059","540.0000","0.5400","16.3382","12.92245464","101.00890670","8645.0000","1715.2358"
"99.200","50.5250","15","-1.2373","-0.0355","0.6051","25.8245","-49.7072","79.2127","540.0000","0.5400","16.1773","12.92246054","101.00890912","8261.2002","1715.9357"
"99.250","50.6238","15","-1.2462","-0.0410","0.6003","23.3108","-50.1661","79.2185","540.0000","0.5400","16.0607","12.92246652","101.00891121","8242.0498","1716.6379"
"99.300","50.2615","15","-1.3105","-0.0610","0.5967","20.7505","-52.8737","79.2202","540.0000","0.5760","15.1292","12.92247264","101.00891310","8098.5498","1717.3380"
"99.350","49.7545","15","-1.3615","-0.0843","0.5809","17.9768","-55.1081","79.2074","540.0000","0.5886","14.3693","12.92247866","101.00891450","8470.2002","1718.0326"
"99.400","49.2353","15","-1.4042","-0.0875","0.5596","15.0252","-57.0608","79.2044","540.0000","0.6336","13.7328","12.92248463","101.00891554","8520.5000","1718.7207"
"99.450","48.9954","15","-1.4102","-0.0491","0.5908","11.8726","-57.5398","79.2285","548.5000","0.6480","13.5521","12.92249085","101.00891620","8483.4502","1719.4027"
"99.500","49.2845","15","-1.4250","0.0143","0.5835","9.2908","-58.2940","79.2425","550.0000","0.6480","13.4557","12.92249710","101.00891668","8606.7500","1720.0856"
"99.550","49.7609","15","-1.4095","0.0653","0.5518","6.3458","-57.6745","79.2287","550.0000","0.6480","13.7317","12.92250347","101.00891683","8545.7998","1720.7734"
"99.600","50.1289","15","-1.3849","0.1162","0.4935","3.2293","-56.5847","79.1871","550.0000","0.6480","14.0997","12.92250982","101.00891659","8491.8496","1721.4668"
"99.650","50.0265","15","-1.3393","0.1483","0.4657","0.3130","-54.5399","79.1763","550.0000","0.6480","14.5984","12.92251602","101.00891606","8554.0498","1722.1624"
"99.700","49.8522","15","-1.3202","0.1896","0.4327","-2.0511","-53.5218","79.1625","550.0000","0.6444","14.8243","12.92252229","101.00891541","8601.7998","1722.8562"
"99.750","50.2089","15","-1.2917","0.2071","0.4244","-4.1257","-52.0550","79.1394","550.0000","0.6246","15.3511","12.92252858","101.00891458","8605.2998","1723.5515"
"99.800","50.8301","15","-1.2545","0.2016","0.4078","-6.4186","-50.2272","79.1465","550.0000","0.6480","16.1065","12.92253500","101.00891339","8583.0000","1724.2532"
"99.850","51.1102","15","-1.2229","0.1826","0.3856","-9.1045","-48.6614","79.1546","550.0000","0.6480","16.7164","12.92254128","101.00891181","8556.0996","1724.9612"
"99.900","51.3705","15","-1.2067","0.1796","0.3325","-12.4825","-47.7460","79.1122","550.0000","0.6840","17.1237","12.92254753","101.00890976","8655.2002","1725.6731"
"99.950","51.7138","15","-1.2175","0.1812","0.3284","-14.8635","-47.9121","79.1149","550.0000","0.6840","17.1783","12.92255376","101.00890759","8698.0498","1726.3889"
"100.000","51.9966","15","-1.1953","0.1954","0.3093","-16.9813","-46.7777","79.1158","550.0000","0.6408","17.6912","12.92255995","101.00890522","8730.3496","1727.1089"
"100.050","52.2819","15","-1.1888","0.2093","0.3315","-18.8026","-46.2407","79.1187","550.0000","0.5814","17.9948","12.92256613","101.00890274","8824.9502","1727.8333"
"100.100","52.6275","15","-1.1707","0.2107","0.3282","-20.7761","-45.2460","79.1398","550.0000","0.5400","18.5120","12.92257223","101.00889995","8992.0498","1728.5619"
"100.150","52.8307","15","-1.1487","0.1760","0.3294","-22.9232","-44.1140","79.1299","550.0000","0.5400","19.0603","12.92257833","101.00889700","8972.5498","1729.2941"
"100.200","52.9678","15","-1.1114","0.1413","0.2885","-25.5361","-42.4651","79.1095","550.0000","0.5616","19.8518","12.92258417","101.00889372","8968.4502","1730.0286"
"100.250","53.4972","15","-1.0736","0.1349","0.2603","-28.0736","-40.8505","79.0914","550.0000","0.5760","20.8427","12.92258997","101.00889010","9050.5996","1730.7678"
"100.300","53.6384","15","-1.0735","0.1411","0.2797","-30.1444","-40.6828","79.1206","550.0000","0.5724","20.9838","12.92259560","101.00888639","9142.9004","1731.5115"
"100.350","53.7750","15","-1.0953","0.1292","0.2651","-31.8284","-41.3437","79.1221","550.0000","0.5400","20.7010","12.92260125","101.00888250","9185.7002","1732.2576"
"100.400","54.0339","15","-1.1270","0.1529","0.2514","-33.5599","-42.3763","79.1137","550.0000","0.5184","20.2938","12.92260683","101.00887837","9340.2500","1733.0060"
"100.450","54.2405","15","-1.1036","0.1572","0.2598","-35.4999","-41.3120","79.1333","550.0000","0.5040","20.8962","12.92261220","101.00887399","9431.2500","1733.7581"
"100.500","54.4726","15","-1.1184","0.1620","0.2194","-37.9481","-41.6730","79.1052","550.0000","0.5796","20.8038","12.92261746","101.00886938","9371.0996","1734.5132"
"100.550","54.7004","15","-1.1175","0.1916","0.1582","-40.2412","-41.4403","79.0610","550.0000","0.5994","21.0081","12.92262245","101.00886460","9510.7002","1735.2712"
"100.600","55.0056","15","-1.1227","0.2280","0.1537","-42.2450","-41.3897","79.0498","550.0000","0.5760","21.1512","12.92262740","101.00885951","9368.1504","1736.0328"
"100.650","55.3922","15","-1.1478","0.2312","0.0898","-44.2640","-42.0250","79.0095","550.0000","0.5760","20.9778","12.92263220","101.00885427","9704.4004","1736.7999"
"100.700","55.9075","15","-1.2159","0.2280","0.0454","-46.3191","-44.2172","78.9683","550.0000","0.5796","20.1233","12.92263690","101.00884881","9586.4004","1737.5731"
"100.750","56.4800","15","-1.2537","0.2256","-0.0083","-48.5792","-45.2937","78.9380","550.0000","0.6120","19.8462","12.92264134","101.00884301","9806.7002","1738.3535"
"100.800","56.6648","15","-1.2627","0.1818","-0.0617","-50.9619","-45.3273","78.9169","550.0000","0.6120","19.8964","12.92264556","101.00883702","9776.5000","1739.1390"
"100.850","57.0876","15","-1.2548","0.0899","-0.0939","-53.3410","-44.8220","78.8974","550.0000","0.6426","20.2708","12.92264950","101.00883085","9791.2998","1739.9287"
"100.900","57.0612","15","-1.2710","0.0275","-0.1259","-55.3981","-45.3127","78.8683","550.0000","0.6480","20.0420","12.92265328","101.00882461","9858.0000","1740.7209"
"100.950","56.7987","15","-1.2963","0.0135","-0.1028","-57.5062","-46.2084","78.8858","550.0000","0.6732","19.5631","12.92265682","101.00881825","9808.5498","1741.5116"
"101.000","56.4831","15","-1.3266","0.0261","-0.1023","-60.2634","-47.3000","78.8873","550.0000","0.7416","19.0054","12.92265990","101.00881170","9827.0996","1742.2983"
"101.050","56.7307","15","-1.3428","0.0716","-0.0888","-63.0541","-47.8687","78.9049","550.0000","0.7866","18.8619","12.92266276","101.00880491","9723.0000","1743.0845"
"101.100","56.9080","14","-1.3330","0.1432","-0.1175","-64.9341","-47.4373","78.8779","550.0000","0.7956","19.0930","12.92266550","101.00879814","9886.6504","1743.8734"
"101.150","56.9425","14","-1.3001","0.2034","-0.1121","-67.0688","-46.0823","78.8750","550.0000","0.8406","19.6663","12.92266799","101.00879113","9721.0996","1744.6639"
"101.200","57.2353","14","-1.2552","0.2619","-0.1094","-69.3366","-44.2324","78.8856","550.0000","0.8208","20.5941","12.92267018","101.00878394","9780.2500","1745.4565"
"101.250","58.3905","14","-1.2348","0.3096","-0.1174","-71.6154","-43.1831","78.8899","550.0000","0.7614","21.5203","12.92267226","101.00877628","9963.3496","1746.2600"
"101.300","59.4826","14","-1.2343","0.3383","-0.1192","-73.5254","-42.7837","78.8973","550.0000","0.6804","22.1275","12.92267411","101.00876849","9943.0996","1747.0781"
"101.350","59.8650","14","-1.1937","0.3358","-0.1019","-75.6424","-40.9831","78.8936","550.0000","0.6354","23.2481","12.92267567","101.00876079","9977.7998","1747.9062"
"101.400","60.2526","14","-1.1564","0.3224","-0.1257","-77.8794","-39.3228","78.8744","550.0000","0.6120","24.3866","12.92267694","101.00875302","10111.0498","1748.7400"
"101.450","60.3404","14","-1.1422","0.2706","-0.1607","-79.7070","-38.4915","78.8417","550.0000","0.5814","24.9496","12.92267797","101.00874550","10052.0000","1749.5776"
"101.500","60.3934","14","-1.1823","0.2566","-0.1935","-81.6595","-39.5471","78.7986","550.0000","0.5724","24.3050","12.92267859","101.00873788","10219.7002","1750.4163"
"101.550","60.8040","15","-1.1491","0.2552","-0.1967","-83.5452","-38.1736","78.7799","550.0000","0.5526","25.3507","12.92267920","101.00873001","10127.4004","1751.2582"
"101.600","61.6182","15","-1.0680","0.2452","-0.2311","-85.4816","-35.2327","78.7395","550.0000","0.5544","27.8345","12.92267952","101.00872205","10147.0996","1752.1084"
"101.650","62.1089","15","-0.9859","0.2225","-0.2425","-87.0475","-32.3083","78.7189","550.0000","0.4788","30.5957","12.92267963","101.00871411","10290.2998","1752.9683"
"101.700","62.5578","15","-0.8882","0.2378","-0.2676","-88.1855","-28.9313","78.6818","550.0000","0.4644","34.4138","12.92267969","101.00870611","10260.0996","1753.8340"
"101.750","62.9896","15","-0.7328","0.2822","-0.2838","-89.5598","-23.7138","78.6577","550.0000","0.4320","42.2755","12.92267951","101.00869806","10198.8496","1754.7058"
"101.800","63.4859","15","-0.5792","0.2921","-0.2520","-90.9080","-18.5980","78.6599","550.0000","0.4320","54.3289","12.92267922","101.00868977","10285.4502","1755.5841"
"101.850","63.9520","15","-0.4570","0.2581","-0.2685","-91.6607","-14.5551","78.6498","550.0000","0.4014","69.9293","12.92267881","101.00868156","10379.1504","1756.4696"
"101.900","64.4734","15","-0.3333","0.2297","-0.2767","-91.9687","-10.5399","78.6299","550.0000","0.3960","97.3564","12.92267841","101.00867327","10445.7500","1757.3613"
"101.950","64.5385","14","-0.2048","0.2015","-0.2696","-92.0418","-6.4382","78.6161","550.0000","0.4086","159.5424","12.92267817","101.00866507","10479.1504","1758.2568"
"102.000","64.8197","15","-0.1213","0.1873","-0.2852","-92.3576","-3.7931","78.6025","550.0000","0.4320","271.9754","12.92267780","101.00865675","10566.5000","1759.1552"
"102.050","65.1989","14","-0.0577","0.2078","-0.2932","-92.4604","-1.7954","78.5866","550.0000","0.4320","577.9723","12.92267744","101.00864839","10604.4004","1760.0586"
"102.100","65.8600","14","-0.0123","0.2387","-0.2879","-92.4089","-0.3804","78.5719","550.0000","0.4320","2755.7891","12.92267703","101.00863987","10686.8496","1760.9688"
"102.150","66.1767","14","0.0182","0.2475","-0.3055","-92.4712","0.5573","78.5459","550.0000","0.4194","1889.7610","12.92267668","101.00863142","10741.0000","1761.8854"
"102.200","66.5892","14","0.0435","0.2637","-0.3229","-92.5012","1.3260","78.5187","550.0000","0.3960","799.2518","12.92267626","101.00862282","10822.7998","1762.8073"
"102.250","67.2475","14","0.0514","0.2650","-0.3400","-92.4891","1.5589","78.5137","550.0000","0.3960","686.5729","12.92267593","101.00861413","10888.9004","1763.7369"
"102.300","67.6287","14","0.0392","0.2690","-0.3411","-92.3193","1.1796","78.5014","550.0000","0.3960","912.4769","12.92267559","101.00860544","10964.8496","1764.6738"
"102.350","68.1591","14","0.0628","0.2559","-0.3410","-92.4252","1.8765","78.4871","550.0000","0.3960","578.0867","12.92267523","101.00859659","11043.7002","1765.6169"
"102.400","68.4734","14","0.0895","0.2590","-0.3552","-92.1631","2.6557","78.4736","550.0000","0.3960","410.3551","12.92267497","101.00858781","11083.8496","1766.5656"
"102.450","68.9713","14","0.1065","0.2366","-0.3780","-91.9527","3.1399","78.4420","550.0000","0.3960","349.6047","12.92267460","101.00857893","11164.0000","1767.5204"
"102.500","69.3289","14","0.0959","0.2294","-0.3846","-91.7650","2.8122","78.4255","550.0000","0.3960","392.3590","12.92267437","101.00857002","11202.5996","1768.4811"
"102.550","69.7442","14","0.0898","0.2202","-0.3815","-91.5983","2.6175","78.4195","550.0000","0.3960","424.0687","12.92267410","101.00856102","11294.5498","1769.4470"
"102.600","69.8133","14","0.0850","0.2321","-0.3851","-91.3851","2.4630","78.4125","550.0000","0.3960","451.1217","12.92267400","101.00855205","11351.3496","1770.4158"
"102.650","70.5721","14","0.0676","0.2058","-0.3939","-91.5737","1.9479","78.3907","558.5000","0.3960","576.6087","12.92267369","101.00854296","11455.5498","1771.3909"
"102.700","70.9903","14","0.0447","0.2096","-0.4018","-91.5537","1.2821","78.3481","560.0000","0.3960","881.2576","12.92267344","101.00853386","11466.1504","1772.3740"
"102.750","71.4633","14","0.0386","0.2135","-0.4358","-91.3423","1.1008","78.3269","560.0000","0.3960","1033.1853","12.92267333","101.00852465","11544.5996","1773.3634"
"102.800","71.5868","14","0.0321","0.2094","-0.4230","-91.2924","0.9100","78.3254","560.0000","0.3960","1252.0306","12.92267310","101.00851549","11607.2998","1774.3568"
"102.850","71.9493","14","0.0170","0.2108","-0.4125","-91.2790","0.4813","78.3227","560.0000","0.3960","2379.4292","12.92267288","101.00850618","11634.3496","1775.3535"
"102.900","72.2456","14","0.0213","0.2037","-0.4473","-91.3007","0.5979","78.2797","560.0000","0.3960","1923.0089","12.92267263","101.00849695","11720.9502","1776.3552"
"102.950","72.7645","15","0.0199","0.2107","-0.4699","-91.2085","0.5563","78.2436","560.0000","0.3960","2081.9448","12.92267242","101.00848761","11734.3496","1777.3625"
"103.000","72.9501","15","0.0139","0.2044","-0.4579","-91.1134","0.3851","78.2403","560.0000","0.3960","3015.1497","12.92267232","101.00847823","11842.5498","1778.3743"
"103.050","73.4194","15","0.0135","0.1969","-0.4638","-91.1533","0.3722","78.2107","560.0000","0.3960","3139.2026","12.92267210","101.00846888","11841.0498","1779.3910"
"103.100","73.9427","15","0.0089","0.1765","-0.4653","-91.1240","0.2447","78.1935","559.0000","0.3960","4808.7612","12.92267198","101.00845933","11927.9502","1780.4142"
"103.150","74.1032","15","-0.0044","0.1980","-0.4706","-91.1301","-0.1190","78.1731","550.0000","0.3960","9911.0010","12.92267167","101.00844986","11925.0000","1781.4419"
"103.200","74.5483","15","-0.0016","0.2050","-0.4733","-91.2426","-0.0445","78.1369","550.0000","0.3960","10000.0000","12.92267145","101.00844029","12007.4502","1782.4741"
"103.250","74.8044","15","0.0197","0.1907","-0.4803","-91.2564","0.5349","78.0983","550.0000","0.3960","2225.5391","12.92267130","101.00843085","12038.7500","1783.5118"
"103.300","75.0982","15","0.0050","0.1877","-0.4801","-91.1750","0.1343","78.0739","550.0000","0.3960","8898.5791","12.92267104","101.00842118","12088.5996","1784.5530"
"103.350","75.3569","15","0.0233","0.1780","-0.5090","-91.0628","0.6262","78.0389","550.0000","0.3960","1915.3997","12.92267093","101.00841158","12148.2998","1785.5977"
"103.400","75.6517","15","0.0216","0.1810","-0.5155","-91.0567","0.5791","77.9948","550.0000","0.3960","2079.2019","12.92267073","101.00840196","12205.9004","1786.6462"
"103.450","76.1845","15","0.0188","0.1846","-0.5213","-91.0000","0.5010","77.9612","550.0000","0.3960","2419.9773","12.92267057","101.00839215","12287.6504","1787.7008"
